Logan Ryan,195,23,71,"('Rutgers', '')",New England Patriots,"('CB', 'B')"
Sealver Siliga,325,24,74,"('Utah', '')",New England Patriots,"('DT', 'T')"
Deontae Skinner,250,23,73,"('Mississippi State', '')",New England Patriots,"('LB', 'B')"
Matthew Slater,210,28,72,"('UCLA', '')",New England Patriots,"('WR', 'R')"
Will Smith,282,32,75,"('Ohio State', '')",New England Patriots,"('LB', 'B')"
Nate Solder,320,26,80,"('Colorado', '')",New England Patriots,"('T', '')"
Bryan Stork,306,23,76,"('Florida State', '')",New England Patriots,"('C', '')"
Dax Swanson,191,23,71,"('Sam Houston State', '')",New England Patriots,"('DB', 'B')"
Jemea Thomas,195,24,70,"('Georgia Tech', '')",New England Patriots,"('DB', 'B')"
Kenbrell Thompkins,195,25,73,"('Cincinnati', '')",New England Patriots,"('WR', 'R')"
L.T. Tuipulotu,305,23,73,"('Utah', '')",New England Patriots,"('DT', 'T')"
Wilson Van Hooser,197,23,72,"('Troy', '')",New England Patriots,"('WR', 'R')"
Joe Vellano,300,25,73,"('Maryland', '')",New England Patriots,"('DT', 'T')"
Shane Vereen,205,25,70,"('California', '')",New England Patriots,"('RB', 'B')"
Sebastian Vollmer,320,29,80,"('Houston', '')",New England Patriots,"('T', '')"
Asa Watson,237,0,75,"('North Carolina State', '')",New England Patriots,"('TE', 'E')"
Ryan Wendell,300,28,74,"('Fresno State', '')",New England Patriots,"('C', '')"
Chris White,238,25,75,"('Mississippi State', '')",New England Patriots,"('LB', 'B')"
James White,206,22,69,"('Wisconsin', '')",New England Patriots,"('RB', 'B')"
Reese Wiggins,193,23,71,"('East Carolina', '')",New England Patriots,"('WR', 'R')"
Vince Wilfork,325,32,74,"('Miami (Fla.)', '')",New England Patriots,"('DT', 'T')"
Tavon Wilson,215,24,72,"('Illinois', '')",New England Patriots,"('SS', 'S')"
Oday Aboushi,308,23,77,"('Virginia', '')",New York Jets,"('OT', 'T')"
Antonio Allen,210,25,73,"('South Carolina', '')",New York Jets,"('FS', 'S')"
Jace Amaro,260,21,77,"('Texas Tech', '')",New York Jets,"('TE', 'E')"
Colin Anderson,240,24,76,"('Furman', '')",New York Jets,"('TE', 'E')"
Antwan Barnes,251,29,73,"('Florida International', '')",New York Jets,"('LB', 'B')"
T.J. Barnes,364,24,79,"('Georgia Tech', '')",New York Jets,"('DT', 'T')"
Nick Bellore,250,25,73,"('Central Michigan', '')",New York Jets,"('LB', 'B')"
Tommy Bohanon,246,23,73,"('Wake Forest', '')",New York Jets,"('FB', 'B')"
Tajh Boyd,222,23,72,"('Clemson', '')",New York Jets,"('QB', 'B')"
Josh Bush,205,25,71,"('Wake Forest', '')",New York Jets,"('DB', 'B')"
Michael Campbell,205,24,74,"('Temple', '')",New York Jets,"('WR', 'R')"
William Campbell,311,22,76,"('Michigan', '')",New York Jets,"('G', '')"
Willie Colon,315,31,75,"('Hofstra', '')",New York Jets,"('G', '')"
Quinton Coples,290,24,78,"('North Carolina', '')",New York Jets,"('OLB', 'LB')"
Jermaine Cunningham,255,26,75,"('Florida', '')",New York Jets,"('LB', 'B')"
DeMario Davis,239,25,74,"('Arkansas State', '')",New York Jets,"('ILB', 'LB')"
Troy Davis,251,23,74,"('Central Florida', '')",New York Jets,"('LB', 'B')"
Eric Decker,214,27,75,"('Minnesota', '')",New York Jets,"('WR', 'R')"
Steele Divitto,237,22,74,"('Boston College', '')",New York Jets,"('LB', 'B')"
Brandon Dixon,0,0,72,"('Northwest Missouri State', '')",New York Jets,"('CB', 'B')"
Leger Douzable,284,28,76,"('Central Florida', '')",New York Jets,"('DT', 'T')"
Ras-I Dowling,210,26,73,"('Virginia', '')",New York Jets,"('DB', 'B')"
Dakota Dozier,312,23,76,"('Furman', '')",New York Jets,"('OT', 'T')"
A.J. Edds,256,26,76,"('Iowa', '')",New York Jets,"('LB', 'B')"
Kenrick Ellis,346,26,76,"('Hampton', '')",New York Jets,"('DE', 'E')"
IK Enemkpali,272,22,73,"('Louisiana Tech', '')",New York Jets,"('DE', 'E')"
Quincy Enunwa,225,22,74,"('Nebraska', '')",New York Jets,"('WR', 'R')"
Shaq Evans,210,23,72,"('UCLA', '')",New York Jets,"('WR', 'R')"
D'Brickashaw Ferguson,310,30,78,"('Virginia', '')",New York Jets,"('T', '')"
Tevita Finau,288,28,77,"('Utah', '')",New York Jets,"('DT', 'T')"
Nick Folk,222,29,73,"('Arizona', '')",New York Jets,"('K', '')"
Jacoby Ford,190,26,69,"('Clemson', '')",New York Jets,"('WR', 'R')"
Patrick Ford,305,24,78,"('Eastern Kentucky', '')",New York Jets,"('G', '')"
Dalton Freeman,291,24,77,"('Clemson', '')",New York Jets,"('C', '')"
Tim Fugger,248,24,76,"('Vanderbilt', '')",New York Jets,"('DE', 'E')"
Clyde Gates,197,28,72,"('Abilene Christian', '')",New York Jets,"('WR', 'R')"
Jeremiah George,219,22,71,"('Iowa State', '')",New York Jets,"('ILB', 'LB')"
Breno Giacomini,318,28,79,"('Louisville', '')",New York Jets,"('T', '')"
Anthony Grady,289,23,79,"('Missouri State', '')",New York Jets,"('DE', 'E')"
Alex Green,220,26,74,"('Hawaii', '')",New York Jets,"('RB', 'B')"
John Griffin,208,25,71,"('Massachusetts', '')",New York Jets,"('RB', 'B')"
Saalim Hakim,188,24,71,"('Palomar Coll. CA (J.C.)', '')",New York Jets,"('WR', 'R')"
Brandon Hardin,217,24,75,"('Oregon State', '')",New York Jets,"('FS', 'S')"
David Harris,250,30,74,"('Michigan', '')",New York Jets,"('ILB', 'LB')"
Damon Harrison,350,25,76,"('William Penn', '')",New York Jets,"('NT', 'T')"
Vidal Hazelton,209,26,74,"('Cincinnati', '')",New York Jets,"('WR', 'R')"
Stephen Hill,215,23,76,"('Georgia Tech', '')",New York Jets,"('WR', 'R')"
Kerry Hyder,280,23,74,"('Texas Tech', '')",New York Jets,"('DE', 'E')"
Ben Ijalana,322,24,76,"('Villanova', '')",New York Jets,"('OT', 'T')"
Chris Ivory,222,26,72,"('Tiffin University', '')",New York Jets,"('RB', 'B')"
Jaiquawn Jarrett,196,24,72,"('Temple', '')",New York Jets,"('FS', 'S')"
Chris Johnson,203,28,71,"('East Carolina', '')",New York Jets,"('RB', 'B')"
Jeremy Kerley,188,25,69,"('Texas Christian', '')",New York Jets,"('WR', 'R')"
Dawan Landry,212,31,73,"('Georgia Tech', '')",New York Jets,"('SS', 'S')"
Nick Mangold,307,30,76,"('Ohio State', '')",New York Jets,"('C', '')"
Josh Mauga,245,27,73,"('Nevada', '')",New York Jets,"('LB', 'B')"
Dexter McDougle,196,0,70,"('Maryland', '')",New York Jets,"('CB', 'B')"
Garrett McIntyre,255,29,75,"('Fresno State', '')",New York Jets,"('OLB', 'LB')"
Rontez Miles,202,25,72,"('California (PA)', '')",New York Jets,"('DB', 'B')"
Terrence Miller,234,0,76,"('Arizona', '')",New York Jets,"('TE', 'E')"
Dee Milliner,201,22,72,"('Alabama', '')",New York Jets,"('CB', 'B')"
David Nelson,215,27,77,"('Florida', '')",New York Jets,"('WR', 'R')"
Calvin Pace,265,33,76,"('Wake Forest', '')",New York Jets,"('OLB', 'LB')"
Chris Pantale,254,24,77,"('Boston College', '')",New York Jets,"('TE', 'E')"
Johnny Patrick,190,25,71,"('Louisville', '')",New York Jets,"('CB', 'B')"
Dimitri Patterson,200,31,70,"('Tuskegee', '')",New York Jets,"('CB', 'B')"
Bilal Powell,204,25,70,"('Louisville', '')",New York Jets,"('RB', 'B')"
Calvin Pryor,208,21,74,"('Louisville', '')",New York Jets,"('FS', 'S')"
Tanner Purdum,270,29,75,"('Baker', '')",New York Jets,"('LS', 'S')"
Ryan Quigley,188,24,75,"('Boston College', '')",New York Jets,"('P', '')"
Brent Qvale,315,23,79,"('Nebraska', '')",New York Jets,"('T', '')"
Jeremy Reeves,156,24,68,"('Iowa State', '')",New York Jets,"('DB', 'B')"
Trevor Reilly,225,26,77,"('Utah', '')",New York Jets,"('OLB', 'LB')"
Konrad Reuland,260,27,77,"('Stanford', '')",New York Jets,"('TE', 'E')"
Daryl Richardson,206,24,70,"('Abilene Christian', '')",New York Jets,"('RB', 'B')"
Sheldon Richardson,294,23,75,"('Missouri', '')",New York Jets,"('DE', 'E')"
Lowell Rose,192,24,72,"('Tulsa', '')",New York Jets,"('DB', 'B')"
Greg Salas,209,25,74,"('Hawaii', '')",New York Jets,"('WR', 'R')"
Jalen Saunders,164,21,69,"('Oklahoma', '')",New York Jets,"('WR', 'R')"
Caleb Schlauderaff,302,26,76,"('Utah', '')",New York Jets,"('G', '')"
Matt Simms,210,25,75,"('Tennessee', '')",New York Jets,"('QB', 'B')"
Geno Smith,221,23,74,"('West Virginia', '')",New York Jets,"('QB', 'B')"
Zach Sudfeld,255,25,78,"('Nevada', '')",New York Jets,"('TE', 'E')"
Zach Thompson,265,23,77,"('Wake Forest', '')",New York Jets,"('DE', 'E')"
Michael Vick,215,33,72,"('Virginia Tech', '')",New York Jets,"('QB', 'B')"
Darrin Walls,190,26,72,"('Notre Dame', '')",New York Jets,"('CB', 'B')"
Muhammad Wilkerson,315,24,76,"('Temple', '')",New York Jets,"('DE', 'E')"
Kyle Wilson,190,27,70,"('Boise State', '')",New York Jets,"('CB', 'B')"
Brian Winters,320,22,76,"('Kent State', '')",New York Jets,"('OG', 'G')"
Chad Young,240,22,70,"('San Diego State', '')",New York Jets,"('RB', 'B')"
Markus Zusevics,300,25,77,"('Iowa', '')",New York Jets,"('T', '')"
Jared Allen,270,32,78,"('Idaho State', '')",Chicago Bears,"('DE', 'E')"
David Bass,262,23,76,"('Missouri Western State', '')",Chicago Bears,"('DE', 'E')"
Josh Bellamy,206,25,72,"('Louisville', '')",Chicago Bears,"('WR', 'R')"
Martellus Bennett,265,27,78,"('Texas A&M', '')",Chicago Bears,"('TE', 'E')"
Taylor Boggs,285,27,75,"('Humboldt State', '')",Chicago Bears,"('C', '')"
Cody Booth,292,0,76,"('Temple', '')",Chicago Bears,"('T', '')"
Jon Bostic,245,23,73,"('Florida', '')",Chicago Bears,"('ILB', 'LB')"
Lance Briggs,244,33,73,"('Arizona', '')",Chicago Bears,"('OLB', 'LB')"
Eben Britton,308,26,78,"('Arizona', '')",Chicago Bears,"('G', '')"
James Brown,306,25,76,"('Troy', '')",Chicago Bears,"('T', '')"
Jermon Bushrod,320,29,77,"('Towson', '')",Chicago Bears,"('T', '')"
Ka'Deem Carey,207,21,70,"('Arizona', '')",Chicago Bears,"('RB', 'B')"
Jimmy Clausen,210,26,74,"('Notre Dame', '')",Chicago Bears,"('QB', 'B')"
Nate Collins,296,26,74,"('Virginia', '')",Chicago Bears,"('DT', 'T')"
Chris Conte,203,25,74,"('California', '')",Chicago Bears,"('FS', 'S')"
Jay Cutler,220,31,75,"('Vanderbilt', '')",Chicago Bears,"('QB', 'B')"
Brian De La Puente,306,29,75,"('California', '')",Chicago Bears,"('C', '')"
James Dunbar,311,0,77,"('Texas Christian', '')",Chicago Bears,"('G', '')"
Brandon Dunn,300,21,74,"('Louisville', '')",Chicago Bears,"('DT', 'T')"
Armanti Edwards,190,26,71,"('Appalachian State', '')",Chicago Bears,"('WR', 'R')"
David Fales,220,23,74,"('San Jose State', '')",Chicago Bears,"('QB', 'B')"
Ego Ferguson,309,22,74,"('LSU', '')",Chicago Bears,"('DT', 'T')"
Tony Fiammetta,250,27,72,"('Syracuse', '')",Chicago Bears,"('FB', 'B')"
Michael Ford,216,24,70,"('LSU', '')",Chicago Bears,"('RB', 'B')"
Matt Forte,218,28,74,"('Tulane', '')",Chicago Bears,"('RB', 'B')"
Jerry Franklin,245,26,73,"('Arkansas', '')",Chicago Bears,"('LB', 'B')"
Isaiah Frey,190,24,72,"('Nevada', '')",Chicago Bears,"('CB', 'B')"
Kyle Fuller,194,22,72,"('Virginia Tech', '')",Chicago Bears,"('CB', 'B')"
Roberto Garza,310,35,74,"('Texas A&M - Kingsville', '')",Chicago Bears,"('C', '')"
Robbie Gould,185,32,72,"('Penn State', '')",Chicago Bears,"('K', '')"
Khaseem Greene,241,25,73,"('Rutgers', '')",Chicago Bears,"('OLB', 'LB')"
Ryan Groy,320,0,77,"('Wisconsin', '')",Chicago Bears,"('G', '')"
Brandon Hartson,238,24,74,"('Houston', '')",Chicago Bears,"('LS', 'S')"
Kelvin Hayden,195,30,72,"('Illinois', '')",Chicago Bears,"('CB', 'B')"
Lamarr Houston,300,27,75,"('Texas', '')",Chicago Bears,"('DE', 'E')"
Demontre Hurst,183,23,70,"('Oklahoma', '')",Chicago Bears,"('CB', 'B')"
Israel Idonije,275,33,78,"('Manitoba (Canada)', '')",Chicago Bears,"('DE', 'E')"
Alshon Jeffery,216,24,75,"('South Carolina', '')",Chicago Bears,"('WR', 'R')"
M.D. Jennings,187,25,72,"('Arkansas State', '')",Chicago Bears,"('FS', 'S')"
Tim Jennings,185,30,68,"('Georgia', '')",Chicago Bears,"('CB', 'B')"
Jerrod Johnson,251,25,77,"('Texas A&M', '')",Chicago Bears,"('QB', 'B')"
Christian Jones,234,23,76,"('Florida State', '')",Chicago Bears,"('ILB', 'LB')"
Austen Lane,265,26,78,"('Murray State', '')",Chicago Bears,"('DE', 'E')"
DeDe Lattimore,237,0,72,"('South Florida', '')",Chicago Bears,"('ILB', 'LB')"
Charles Leno,302,0,76,"('Boise State', '')",Chicago Bears,"('OT', 'T')"
Joe Long,304,24,77,"('Wayne State (Mich.)', '')",Chicago Bears,"('T', '')"
Kyle Long,313,25,78,"('Oregon', '')",Chicago Bears,"('G', '')"
Al Louis-Jean,195,20,74,"('Boston College', '')",Chicago Bears,"('DB', 'B')"
Jordan Lynch,220,23,72,"('Northern Illinois', '')",Chicago Bears,"('RB', 'B')"
Brandon Marshall,230,30,76,"('Central Florida', '')",Chicago Bears,"('WR', 'R')"
Shea McClellin,260,24,75,"('Boise State', '')",Chicago Bears,"('DE', 'E')"
Danny McCray,221,26,73,"('LSU', '')",Chicago Bears,"('SS', 'S')"
Sherrick McManis,193,26,73,"('Northwestern', '')",Chicago Bears,"('CB', 'B')"
Zach Miller,236,29,77,"('Nebraska-Omaha', '')",Chicago Bears,"('TE', 'E')"
Jordan Mills,316,23,77,"('Louisiana Tech', '')",Chicago Bears,"('OT', 'T')"
Josh Morgan,220,29,73,"('Virginia Tech', '')",Chicago Bears,"('WR', 'R')"
Matthew Mulligan,267,29,76,"('Maine', '')",Chicago Bears,"('TE', 'E')"
Ryan Mundy,209,29,73,"('West Virginia', '')",Chicago Bears,"('FS', 'S')"
Pat O'Donnell,220,23,77,"('Miami (Fla.)', '')",Chicago Bears,"('P', '')"
Michael Ola,278,26,75,"('Hampton', '')",Chicago Bears,"('T', '')"
Fendi Onobun,260,27,78,"('Houston', '')",Chicago Bears,"('TE', 'E')"
Stephen Paea,300,26,73,"('Oregon State', '')",Chicago Bears,"('DT', 'T')"
Jordan Palmer,232,30,77,"('Texas-El Paso', '')",Chicago Bears,"('QB', 'B')"
Lee Pegues,291,22,74,"('East Carolina', '')",Chicago Bears,"('DT', 'T')"
Senorise Perry,187,22,72,"('Louisville', '')",Chicago Bears,"('RB', 'B')"
Derricus Purdy,190,0,72,"('Texas Southern', '')",Chicago Bears,"('DB', 'B')"
Jeremiah Ratliff,303,32,76,"('Auburn', '')",Chicago Bears,"('DT', 'T')"
Chad Rempel,214,32,74,"('Saskatchewan (Canada)', '')",Chicago Bears,"('LS', 'S')"
Tracy Robertson,300,24,76,"('Baylor', '')",Chicago Bears,"('DE', 'E')"
Dante Rosario,242,29,75,"('Oregon', '')",Chicago Bears,"('TE', 'E')"
Trevor Scott,260,29,77,"('Buffalo', '')",Chicago Bears,"('DE', 'E')"
Jordan Senn,225,30,71,"('Portland State', '')",Chicago Bears,"('LB', 'B')"
Matt Slauson,315,28,77,"('Nebraska', '')",Chicago Bears,"('G', '')"
Micheal Spurlock,210,31,71,"('Mississippi', '')",Chicago Bears,"('WR', 'R')"
Craig Steltz,210,28,73,"('LSU', '')",Chicago Bears,"('SS', 'S')"
Will Sutton,315,22,73,"('Arizona State', '')",Chicago Bears,"('DT', 'T')"
Charles Tillman,198,33,74,"('Louisiana-Lafayette', '')",Chicago Bears,"('CB', 'B')"
Terrence Toliver,204,26,77,"('LSU', '')",Chicago Bears,"('WR', 'R')"
Marcus Trice,193,23,68,"('North Texas', '')",Chicago Bears,"('DB', 'B')"
Brock Vereen,202,21,72,"('Minnesota', '')",Chicago Bears,"('SS', 'S')"
Cornelius Washington,265,24,76,"('Georgia', '')",Chicago Bears,"('DE', 'E')"
Tress Way,215,24,73,"('Oklahoma', '')",Chicago Bears,"('P', '')"
Eric Weems,195,28,69,"('Bethune-Cookman', '')",Chicago Bears,"('WR', 'R')"
Chris Williams,175,26,68,"('New Mexico State', '')",Chicago Bears,"('WR', 'R')"
D.J. Williams,242,31,73,"('Miami (Fla.)', '')",Chicago Bears,"('MLB', 'LB')"
C.J. Wilson,187,24,71,"('North Carolina State', '')",Chicago Bears,"('CB', 'B')"
Marquess Wilson,194,21,75,"('Washington State', '')",Chicago Bears,"('WR', 'R')"
Willie Young,251,28,76,"('North Carolina State', '')",Chicago Bears,"('DE', 'E')"
Isa Abdul-Quddus,205,24,73,"('Fordham', '')",Detroit Lions,"('FS', 'S')"
Chad Abram,229,0,72,"('Florida State', '')",Detroit Lions,"('RB', 'B')"
Ezekiel Ansah,271,25,77,"('Brigham Young', '')",Detroit Lions,"('DE', 'E')"
Rodney Austin,311,25,76,"('Elon', '')",Detroit Lions,"('G', '')"
Joique Bell,220,27,71,"('Wayne State (Mich.)', '')",Detroit Lions,"('RB', 'B')"
Bill Bentley,176,25,70,"('Louisiana-Lafayette', '')",Detroit Lions,"('CB', 'B')"
Ryan Broyles,188,26,70,"('Oklahoma', '')",Detroit Lions,"('WR', 'R')"
Alex Bullard,302,0,74,"('Tennessee', '')",Detroit Lions,"('G', '')"
Reggie Bush,203,29,72,"('USC', '')",Detroit Lions,"('RB', 'B')"
Don Carey,192,27,71,"('Norfolk State', '')",Detroit Lions,"('SS', 'S')"
Jed Collins,255,28,73,"('Washington State', '')",Detroit Lions,"('FB', 'B')"
Jerome Couplin,215,0,74,"('William & Mary', '')",Detroit Lions,"('DB', 'B')"
A.J. Dalton,280,0,76,"('Robert Morris', '')",Detroit Lions,"('G', '')"
Kris Durham,216,26,78,"('Georgia', '')",Detroit Lions,"('WR', 'R')"
Eric Ebron,245,21,76,"('North Carolina', '')",Detroit Lions,"('TE', 'E')"
Pat Edwards,175,25,69,"('Houston', '')",Detroit Lions,"('WR', 'R')"
Nick Fairley,298,26,76,"('Auburn', '')",Detroit Lions,"('DT', 'T')"
Joseph Fauria,255,24,79,"('UCLA', '')",Detroit Lions,"('TE', 'E')"
Andre Fluellen,302,29,74,"('Florida State', '')",Detroit Lions,"('DT', 'T')"
James Franklin,230,0,74,"('Missouri', '')",Detroit Lions,"('QB', 'B')"
Nate Freese,192,0,71,"('Boston College', '')",Detroit Lions,"('K', '')"
Corey Fuller,196,24,74,"('Virginia Tech', '')",Detroit Lions,"('WR', 'R')"
DeJon Gomes,201,24,72,"('Nebraska', '')",Detroit Lions,"('DB', 'B')"
Jonte Green,184,24,72,"('New Mexico State', '')",Detroit Lions,"('CB', 'B')"
Chris Greenwood,193,24,73,"('Albion', '')",Detroit Lions,"('CB', 'B')"
Cory Greenwood,235,29,74,"('Concordia (Quebec)', '')",Detroit Lions,"('LB', 'B')"
Brandon Hepburn,235,24,76,"('Florida A&M', '')",Detroit Lions,"('ILB', 'LB')"
Aaron Hester,207,24,73,"('UCLA', '')",Detroit Lions,"('DB', 'B')"
Gregory Hickman,278,0,72,"('Florida International', '')",Detroit Lions,"('DT', 'T')"
Corey Hilliard,300,29,78,"('Oklahoma State', '')",Detroit Lions,"('T', '')"
James Ihedigbo,214,30,73,"('Massachusetts', '')",Detroit Lions,"('SS', 'S')"
Justin Jackson,230,22,73,"('Wake Forest', '')",Detroit Lions,"('LB', 'B')"
Calvin Johnson,236,28,77,"('Georgia Tech', '')",Detroit Lions,"('WR', 'R')"
George Johnson,270,26,76,"('Rutgers', '')",Detroit Lions,"('DE', 'E')"
Jason Jones,276,28,77,"('Eastern Michigan', '')",Detroit Lions,"('DE', 'E')"
T.J. Jones,195,21,72,"('Notre Dame', '')",Detroit Lions,"('WR', 'R')"
Kalonji Kashama,270,22,76,"('Eastern Michigan', '')",Detroit Lions,"('DE', 'E')"
Darren Keyton,305,24,75,"('Central Michigan', '')",Detroit Lions,"('C', '')"
Nevin Lawson,184,0,70,"('Utah State', '')",Detroit Lions,"('CB', 'B')"
Mikel Leshoure,233,24,72,"('Illinois', '')",Detroit Lions,"('RB', 'B')"
DeAndre Levy,238,27,74,"('Wisconsin', '')",Detroit Lions,"('OLB', 'LB')"
Travis Lewis,222,26,74,"('Oklahoma', '')",Detroit Lions,"('LB', 'B')"
Cornelius Lucas,328,0,81,"('Kansas State', '')",Detroit Lions,"('T', '')"
Gabe Lynn,204,0,72,"('Oklahoma', '')",Detroit Lions,"('DB', 'B')"
Sam Martin,205,24,73,"('Appalachian State', '')",Detroit Lions,"('P', '')"
Rashean Mathis,195,33,73,"('Bethune-Cookman', '')",Detroit Lions,"('CB', 'B')"
Jacob Maxwell,240,23,76,"('Louisiana-Lafayette', '')",Detroit Lions,"('TE', 'E')"
Steven Miller,172,23,67,"('Appalachian State', '')",Detroit Lions,"('RB', 'B')"
Kellen Moore,197,24,72,"('Boise State', '')",Detroit Lions,"('QB', 'B')"
D.J. Morrell,325,22,78,"('Old Dominion', '')",Detroit Lions,"('G', '')"
C.J. Mosley,310,30,74,"('Missouri', '')",Detroit Lions,"('DT', 'T')"
Kevin Ogletree,198,26,73,"('Virginia', '')",Detroit Lions,"('WR', 'R')"
Dan Orlovsky,230,30,77,"('Connecticut', '')",Detroit Lions,"('QB', 'B')"
Montell Owens,225,30,70,"('Maine', '')",Detroit Lions,"('RB', 'B')"
Ashlee Palmer,236,28,73,"('Mississippi', '')",Detroit Lions,"('OLB', 'LB')"
Andrew Peacock,190,23,70,"('Appalachian State', '')",Detroit Lions,"('WR', 'R')"
Brandon Pettigrew,265,29,77,"('Oklahoma State', '')",Detroit Lions,"('TE', 'E')"
Xavier Proctor,272,23,78,"('North Carolina Central', '')",Detroit Lions,"('DT', 'T')"
Bryce Quigley,300,21,77,"('San Diego State', '')",Detroit Lions,"('T', '')"
Glover Quin,209,28,72,"('New Mexico', '')",Detroit Lions,"('SS', 'S')"
Dominic Raiola,295,35,73,"('Nebraska', '')",Detroit Lions,"('C', '')"
Caraun Reid,301,22,74,"('Princeton', '')",Detroit Lions,"('DT', 'T')"
Riley Reiff,313,25,78,"('Iowa', '')",Detroit Lions,"('OT', 'T')"
Theo Riddick,200,23,69,"('Notre Dame', '')",Detroit Lions,"('RB', 'B')"
Naaman Roosevelt,199,26,72,"('Buffalo', '')",Detroit Lions,"('WR', 'R')"
Jeremy Ross,215,26,72,"('California', '')",Detroit Lions,"('WR', 'R')"
Jimmy Saddler-McQueen,299,26,74,"('Texas A&M - Kingsville', '')",Detroit Lions,"('DT', 'T')"
Mohammed Seisay,200,24,74,"('Nebraska', '')",Detroit Lions,"('DB', 'B')"
J.B. Shugarts,305,24,78,"('Ohio State', '')",Detroit Lions,"('T', '')"
Rob Sims,312,30,75,"('Ohio State', '')",Detroit Lions,"('G', '')"
Darius Slay,192,23,72,"('Mississippi State', '')",Detroit Lions,"('CB', 'B')"
Matthew Stafford,232,26,75,"('Georgia', '')",Detroit Lions,"('QB', 'B')"
Julian Stanford,230,23,73,"('Wagner', '')",Detroit Lions,"('LB', 'B')"
Ndamukong Suh,307,27,76,"('Nebraska', '')",Detroit Lions,"('DT', 'T')"
Travis Swanson,310,23,77,"('Arkansas', '')",Detroit Lions,"('C', '')"
Darryl Tapp,270,29,73,"('Virginia Tech', '')",Detroit Lions,"('LB', 'B')"
Golden Tate,202,25,70,"('Notre Dame', '')",Detroit Lions,"('WR', 'R')"
Giorgio Tavecchio,182,23,70,"('California', '')",Detroit Lions,"('K', '')"
Devin Taylor,267,24,79,"('South Carolina', '')",Detroit Lions,"('DE', 'E')"
Jordan Thompson,248,24,76,"('Ohio U.', '')",Detroit Lions,"('TE', 'E')"
Stephen Tulloch,240,29,71,"('North Carolina State', '')",Detroit Lions,"('MLB', 'LB')"
Kyle Van Noy,244,24,75,"('Brigham Young', '')",Detroit Lions,"('OLB', 'LB')"
Cassius Vaughn,199,26,71,"('Mississippi', '')",Detroit Lions,"('CB', 'B')"
LaAdrian Waddle,321,22,78,"('Texas Tech', '')",Detroit Lions,"('OT', 'T')"
Larry Warford,333,22,75,"('Kentucky', '')",Detroit Lions,"('OG', 'G')"
Larry Webster,250,0,79,"('Bloomsburg', '')",Detroit Lions,"('DE', 'E')"
Tahir Whitehead,228,24,74,"('Temple', '')",Detroit Lions,"('LB', 'B')"
Michael Williams,270,23,78,"('Alabama', '')",Detroit Lions,"('TE', 'E')"
Cody Wilson,191,23,69,"('Central Michigan', '')",Detroit Lions,"('WR', 'R')"
Jared Abbrederis,189,23,73,"('Wisconsin', '')",Green Bay Packers,"('WR', 'R')"
Aaron Adams,295,25,77,"('Eastern Kentucky', '')",Green Bay Packers,"('T', '')"
Davante Adams,216,21,74,"('Fresno State', '')",Green Bay Packers,"('WR', 'R')"
David Bakhtiari,300,22,76,"('Colorado', '')",Green Bay Packers,"('OT', 'T')"
Chris Banjo,207,24,70,"('Southern Methodist', '')",Green Bay Packers,"('SS', 'S')"
Don Barclay,305,25,76,"('West Virginia', '')",Green Bay Packers,"('T', '')"
Sam Barrington,246,23,73,"('South Florida', '')",Green Bay Packers,"('LB', 'B')"
Brandon Bostick,250,25,75,"('Newberry', '')",Green Bay Packers,"('TE', 'E')"
Josh Boyd,310,24,75,"('Mississippi State', '')",Green Bay Packers,"('DE', 'E')"
Jarrett Boykin,218,24,74,"('Virginia Tech', '')",Green Bay Packers,"('WR', 'R')"
Carl Bradford,243,0,73,"('Arizona State', '')",Green Bay Packers,"('OLB', 'LB')"
Bryan Bulaga,314,25,77,"('Iowa', '')",Green Bay Packers,"('T', '')"
Morgan Burnett,209,25,73,"('Georgia Tech', '')",Green Bay Packers,"('SS', 'S')"
Jarrett Bush,200,30,72,"('Utah State', '')",Green Bay Packers,"('CB', 'B')"
Charles Clay,190,0,71,"('Hawaii', '')",Green Bay Packers,"('DB', 'B')"
Ha Ha Clinton-Dix,208,21,73,"('Alabama', '')",Green Bay Packers,"('FS', 'S')"
Randall Cobb,192,23,70,"('Kentucky', '')",Green Bay Packers,"('WR', 'R')"
Mason Crosby,207,29,73,"('Colorado', '')",Green Bay Packers,"('K', '')"
Mike Daniels,291,25,72,"('Iowa', '')",Green Bay Packers,"('DE', 'E')"
Antonio Dennard,190,24,71,"('Langston', '')",Green Bay Packers,"('CB', 'B')"
Kevin Dorsey,207,24,73,"('Maryland', '')",Green Bay Packers,"('WR', 'R')"
Jake Doughty,234,0,72,"('Utah State', '')",Green Bay Packers,"('LB', 'B')"
Jay Elliott,255,0,75,"('Toledo', '')",Green Bay Packers,"('LB', 'B')"
Matt Flynn,230,29,74,"('LSU', '')",Green Bay Packers,"('QB', 'B')"
Johnathan Franklin,205,24,70,"('UCLA', '')",Green Bay Packers,"('RB', 'B')"
John Fullington,301,0,77,"('Washington State', '')",Green Bay Packers,"('OG', 'G')"
Garth Gerhart,310,25,73,"('Arizona State', '')",Green Bay Packers,"('C', '')"
Alex Gillett,215,23,73,"('Eastern Michigan', '')",Green Bay Packers,"('WR', 'R')"
Brett Goode,255,29,73,"('Arkansas', '')",Green Bay Packers,"('LS', 'S')"
Demetri Goodson,200,25,72,"('Baylor', '')",Green Bay Packers,"('CB', 'B')"
